 4, 4, 1,-3.74029E-01, 1.40709E-05,-3.75111E-01, 1
 5, 5, 1,-5.93133E-02, 3.55707E-07,-5.96412E-02, 1
 6, 6, 1,-8.79240E-02, 7.72504E-07,-8.78922E-02, 1
 9, 9, 1,-2.32511E-01, 5.35931E-06,-2.31502E-01, 1
10,10, 1,-7.10940E-02, 4.98827E-07,-7.06277E-02, 1
13,13, 1,-1.06304E-01, 1.12236E-06,-1.05942E-01, 1
 4, 4, 2, 3.05411E-02, 9.36687E-08, 3.06053E-02, 1
 5, 5, 2,-1.26251E-02, 1.57653E-08,-1.25560E-02, 1
 6, 6, 2,-2.02408E-02, 4.03958E-08,-2.00987E-02, 1
 9, 9, 2,-1.29903E-01, 1.69700E-06,-1.30269E-01, 1
10,10, 2,-4.49379E-02, 2.07167E-07,-4.55156E-02, 1
13,13, 2,-4.55159E-02, 2.07167E-07,-4.55156E-02, 1
 5, 1, 3,-6.11772E-01, 3.84968E-05,-6.20458E-01, 1
 4, 3, 3, 1.61243E-01, 2.50446E-06, 1.58255E-01, 1
 6,12, 3, 6.27050E-02, 3.99325E-07, 6.31921E-02, 1
 7, 8, 3, 1.84443E-01, 3.40095E-06, 1.84417E-01, 1
 9,14, 3, 6.09543E-02, 3.75664E-07, 6.12914E-02, 1
10,11, 3,-4.97667E-02, 2.49931E-07,-4.99931E-02, 1
13,14, 3, 5.77082E-02, 3.21711E-07, 5.67196E-02, 1
 5, 1, 4,-8.30815E-03, 7.05073E-09,-8.39686E-03, 1
 4, 3, 4,-6.90131E-03, 4.66986E-09,-6.83364E-03, 1
 6,12, 4, 1.66553E-02, 2.88775E-08, 1.69934E-02, 1
 7, 8, 4,-1.50550E-01, 2.26114E-06,-1.50371E-01, 1
 9,14, 4, 3.74594E-02, 1.45146E-07, 3.80980E-02, 1
10,11, 4, 2.82109E-03, 7.87001E-10, 2.80535E-03, 1
13,14, 4, 3.39448E-03, 1.15468E-09, 3.39805E-03, 1
 4, 4, 1,-3.54976E-01, 1.24387E-05,-3.52686E-01, 2
 5, 5, 1,-5.57276E-02, 3.14447E-07,-5.60756E-02, 2
 6, 6, 1,-8.18631E-02, 6.82898E-07,-8.26376E-02, 2
 9, 9, 1,-2.15408E-01, 4.73766E-06,-2.17662E-01, 2
10,10, 1,-6.57854E-02, 4.40966E-07,-6.64052E-02, 2
13,13, 1,-9.96746E-02, 9.92173E-07,-9.96079E-02, 2
 4, 4, 2, 2.88588E-02, 8.28036E-08, 2.87756E-02, 2
 5, 5, 2,-1.17206E-02, 1.39366E-08,-1.18054E-02, 2
 6, 6, 2,-3.92989E-02, 1.53228E-07,-3.91444E-02, 2
 9, 9, 2,-1.23164E-01, 1.50015E-06,-1.22481E-01, 2
10,10, 2,-4.26180E-02, 1.83137E-07,-4.27945E-02, 2
13,13, 2,-4.30461E-02, 1.83137E-07,-4.27945E-02, 2
 5, 1, 3,-5.63292E-01, 3.35597E-05,-5.79308E-01, 2
 4, 3, 3, 1.48936E-01, 2.21977E-06, 1.48989E-01, 2
 6,12, 3, 5.88537E-02, 3.50252E-07, 5.91821E-02, 2
 7, 8, 3, 1.74803E-01, 3.00646E-06, 1.73391E-01, 2
 9,14, 3, 5.86032E-02, 3.38555E-07, 5.81855E-02, 2
10,11, 3,-4.65863E-02, 2.14443E-07,-4.63080E-02, 2
13,14, 3, 5.29895E-02, 2.77952E-07, 5.27211E-02, 2
 5, 1, 4,-1.81675E-02, 3.25611E-08,-1.80447E-02, 2
 4, 3, 4, 5.35880E-03, 2.88505E-09, 5.37127E-03, 2
 6,12, 4, 1.55887E-02, 2.38521E-08, 1.54441E-02, 2
 7, 8, 4,-1.41894E-01, 2.00932E-06,-1.41750E-01, 2
 9,14, 4, 3.85393E-02, 1.45154E-07, 3.80991E-02, 2
10,11, 4, 6.23543E-03, 3.93494E-09, 6.27291E-03, 2
13,14, 4, 8.24775E-04, 6.64291E-11, 8.15040E-04, 2
 4, 4, 1,-3.41142E-01, 1.16052E-05,-3.40664E-01, 3
 5, 5, 1,-5.39294E-02, 2.93376E-07,-5.41642E-02, 3
 6, 6, 1,-8.02683E-02, 6.37139E-07,-7.98210E-02, 3
 9, 9, 1,-2.06130E-01, 4.42020E-06,-2.10243E-01, 3
10,10, 1,-6.47671E-02, 4.11418E-07,-6.41418E-02, 3
13,13, 1,-9.47134E-02, 9.25690E-07,-9.62128E-02, 3
 4, 4, 2, 2.79573E-02, 7.72551E-08, 2.77948E-02, 3
 5, 5, 2,-1.14466E-02, 1.30028E-08,-1.14030E-02, 3
 6, 6, 2,-4.84932E-02, 2.41591E-07,-4.91519E-02, 3
 9, 9, 2,-1.17988E-01, 1.39963E-06,-1.18306E-01, 3
10,10, 2,-4.08597E-02, 1.70865E-07,-4.13359E-02, 3
13,13, 2,-4.13877E-02, 1.70865E-07,-4.13359E-02, 3
 5, 1, 3,-5.60220E-01, 3.10519E-05,-5.57243E-01, 3
 4, 3, 3, 1.44415E-01, 2.07382E-06, 1.44008E-01, 3
 6,12, 3, 5.65613E-02, 3.25328E-07, 5.70375E-02, 3
 7, 8, 3, 1.69100E-01, 2.80500E-06, 1.67481E-01, 3
 9,14, 3, 5.64857E-02, 3.19389E-07, 5.65145E-02, 3
10,11, 3,-4.42603E-02, 1.96608E-07,-4.43405E-02, 3
13,14, 3, 5.01329E-02, 2.55913E-07, 5.05878E-02, 3
 5, 1, 4,-2.28230E-02, 5.34416E-08,-2.31174E-02, 3
 4, 3, 4, 1.17309E-02, 1.40346E-08, 1.18468E-02, 3
 6,12, 4, 1.45718E-02, 2.13771E-08, 1.46209E-02, 3
 7, 8, 4,-1.36666E-01, 1.88206E-06,-1.37188E-01, 3
 9,14, 4, 3.82947E-02, 1.45086E-07, 3.80902E-02, 3
10,11, 4, 8.08228E-03, 6.57969E-09, 8.11153E-03, 3
13,14, 4,-5.45232E-04, 3.04378E-11,-5.51705E-04, 3
 4, 4, 1,-3.38304E-01, 1.13129E-05,-3.36347E-01, 4
 5, 5, 1,-5.38717E-02, 2.85987E-07,-5.34778E-02, 4
 6, 6, 1,-7.82836E-02, 6.21091E-07,-7.88093E-02, 4
 9, 9, 1,-2.05919E-01, 4.30887E-06,-2.07578E-01, 4
10,10, 1,-6.32561E-02, 4.01055E-07,-6.33289E-02, 4
13,13, 1,-9.49831E-02, 9.02374E-07,-9.49934E-02, 4
 4, 4, 2, 2.78201E-02, 7.53093E-08, 2.74425E-02, 4
 5, 5, 2,-1.12510E-02, 1.26753E-08,-1.12585E-02, 4
 6, 6, 2,-5.21653E-02, 2.77857E-07,-5.27121E-02, 4
 9, 9, 2,-1.15761E-01, 1.36438E-06,-1.16807E-01, 4
10,10, 2,-4.11851E-02, 1.66562E-07,-4.08120E-02, 4
13,13, 2,-4.08262E-02, 1.66562E-07,-4.08120E-02, 4
 5, 1, 3,-5.54367E-01, 3.01749E-05,-5.49317E-01, 4
 4, 3, 3, 1.45187E-01, 2.02255E-06, 1.42216E-01, 4
 6,12, 3, 5.58099E-02, 3.16610E-07, 5.62681E-02, 4
 7, 8, 3, 1.67821E-01, 2.73436E-06, 1.65359E-01, 4
 9,14, 3, 5.67937E-02, 3.12630E-07, 5.59133E-02, 4
10,11, 3,-4.35770E-02, 1.90403E-07,-4.36352E-02, 4
13,14, 3, 5.00387E-02, 2.48237E-07, 4.98234E-02, 4
 5, 1, 4,-2.50848E-02, 6.21135E-08,-2.49226E-02, 4
 4, 3, 4, 1.39412E-02, 2.00539E-08, 1.41612E-02, 4
 6,12, 4, 1.42835E-02, 2.05247E-08, 1.43265E-02, 4
 7, 8, 4,-1.35941E-01, 1.83764E-06,-1.35560E-01, 4
 9,14, 4, 3.79158E-02, 1.45049E-07, 3.80854E-02, 4
10,11, 4, 8.68296E-03, 7.68861E-09, 8.76847E-03, 4
13,14, 4,-1.04464E-03, 1.08071E-10,-1.03957E-03, 4
 4, 4, 1,-3.39948E-01, 1.14291E-05,-3.38070E-01, 5
 5, 5, 1,-5.34938E-02, 2.88925E-07,-5.37517E-02, 5
 6, 6, 1,-7.93294E-02, 6.27471E-07,-7.92130E-02, 5
 9, 9, 1,-2.10401E-01, 4.35313E-06,-2.08642E-01, 5
10,10, 1,-6.27032E-02, 4.05175E-07,-6.36533E-02, 5
13,13, 1,-9.53133E-02, 9.11643E-07,-9.54800E-02, 5
 4, 4, 2, 2.78335E-02, 7.60829E-08, 2.75831E-02, 5
 5, 5, 2,-1.13485E-02, 1.28055E-08,-1.13161E-02, 5
 6, 6, 2,-5.08627E-02, 2.63102E-07,-5.12935E-02, 5
 9, 9, 2,-1.17271E-01, 1.37839E-06,-1.17405E-01, 5
10,10, 2,-4.07873E-02, 1.68273E-07,-4.10210E-02, 5
13,13, 2,-4.10769E-02, 1.68273E-07,-4.10210E-02, 5
 5, 1, 3,-5.52931E-01, 3.05234E-05,-5.52480E-01, 5
 4, 3, 3, 1.41927E-01, 2.04294E-06, 1.42931E-01, 5
 6,12, 3, 5.68480E-02, 3.20074E-07, 5.65751E-02, 5
 7, 8, 3, 1.67919E-01, 2.76244E-06, 1.66206E-01, 5
 9,14, 3, 5.71743E-02, 3.15319E-07, 5.61533E-02, 5
10,11, 3,-4.44111E-02, 1.92866E-07,-4.39165E-02, 5
13,14, 3, 4.96802E-02, 2.51285E-07, 5.01283E-02, 5
 5, 1, 4,-2.43967E-02, 5.85797E-08,-2.42032E-02, 5
 4, 3, 4, 1.32571E-02, 1.75252E-08, 1.32383E-02, 5
 6,12, 4, 1.42920E-02, 2.08626E-08, 1.44439E-02, 5
 7, 8, 4,-1.35896E-01, 1.85529E-06,-1.36209E-01, 5
 9,14, 4, 3.84956E-02, 1.45065E-07, 3.80874E-02, 5
10,11, 4, 8.62689E-03, 7.23608E-09, 8.50652E-03, 5
13,14, 4,-8.45119E-04, 7.14135E-11,-8.45065E-04, 5
 4, 4, 1,-3.57427E-01, 1.22182E-05,-3.49546E-01, 6
 5, 5, 1,-5.47737E-02, 3.08873E-07,-5.55763E-02, 6
 6, 6, 1,-8.19639E-02, 6.70792E-07,-8.19019E-02, 6
 9, 9, 1,-2.17581E-01, 4.65367E-06,-2.15724E-01, 6
10,10, 1,-6.62909E-02, 4.33149E-07,-6.58140E-02, 6
13,13, 1,-9.74867E-02, 9.74585E-07,-9.87211E-02, 6
 4, 4, 2, 2.85926E-02, 8.13357E-08, 2.85194E-02, 6
 5, 5, 2,-1.18777E-02, 1.36896E-08,-1.17003E-02, 6
 6, 6, 2,-4.19806E-02, 1.74489E-07,-4.17719E-02, 6
 9, 9, 2,-1.19672E-01, 1.47356E-06,-1.21390E-01, 6
10,10, 2,-4.35467E-02, 1.79890E-07,-4.24135E-02, 6
13,13, 2,-4.22992E-02, 1.79890E-07,-4.24135E-02, 6
 5, 1, 3,-5.75499E-01, 3.28953E-05,-5.73545E-01, 6
 4, 3, 3, 1.48490E-01, 2.18119E-06, 1.47689E-01, 6
 6,12, 3, 5.85373E-02, 3.43649E-07, 5.86216E-02, 6
 7, 8, 3, 1.70201E-01, 2.95317E-06, 1.71848E-01, 6
 9,14, 3, 5.70433E-02, 3.33499E-07, 5.77494E-02, 6
10,11, 3,-4.55924E-02, 2.09705E-07,-4.57935E-02, 6
13,14, 3, 5.36657E-02, 2.72100E-07, 5.21632E-02, 6
 5, 1, 4,-1.90447E-02, 3.75444E-08,-1.93764E-02, 6
 4, 3, 4, 6.97578E-03, 4.99454E-09, 7.06720E-03, 6
 6,12, 4, 1.53263E-02, 2.31910E-08, 1.52286E-02, 6
 7, 8, 4,-1.39932E-01, 1.97557E-06,-1.40555E-01, 6
 9,14, 4, 3.81238E-02, 1.45142E-07, 3.80974E-02, 6
10,11, 4, 6.70162E-03, 4.56235E-09, 6.75452E-03, 6
13,14, 4, 4.57779E-04, 2.08705E-11, 4.56843E-04, 6
 4, 4, 1,-3.71648E-01, 1.36081E-05,-3.68891E-01, 7
 5, 5, 1,-5.80176E-02, 3.44008E-07,-5.86522E-02, 7
 6, 6, 1,-8.65035E-02, 7.47097E-07,-8.64348E-02, 7
 9, 9, 1,-2.25985E-01, 5.18305E-06,-2.27663E-01, 7
10,10, 1,-6.87849E-02, 4.82421E-07,-6.94565E-02, 7
13,13, 1,-1.05215E-01, 1.08545E-06,-1.04185E-01, 7
 4, 4, 2, 2.99304E-02, 9.05880E-08, 3.00978E-02, 7
 5, 5, 2,-1.24968E-02, 1.52468E-08,-1.23478E-02, 7
 6, 6, 2,-2.54234E-02, 6.46727E-08,-2.54308E-02, 7
 9, 9, 2,-1.29754E-01, 1.64118E-06,-1.28109E-01, 7
10,10, 2,-4.54047E-02, 2.00354E-07,-4.47609E-02, 7
13,13, 2,-4.56142E-02, 2.00354E-07,-4.47609E-02, 7
 5, 1, 3,-6.11427E-01, 3.70937E-05,-6.09046E-01, 7
 4, 3, 3, 1.56878E-01, 2.42388E-06, 1.55688E-01, 7
 6,12, 3, 6.29277E-02, 3.85376E-07, 6.20787E-02, 7
 7, 8, 3, 1.79186E-01, 3.28910E-06, 1.81359E-01, 7
 9,14, 3, 6.05797E-02, 3.65196E-07, 6.04314E-02, 7
10,11, 3,-4.75640E-02, 2.39797E-07,-4.89691E-02, 7
13,14, 3, 5.52028E-02, 3.09226E-07, 5.56081E-02, 7
 5, 1, 4,-1.11870E-02, 1.23143E-08,-1.10970E-02, 7
 4, 3, 4,-3.41002E-03, 1.17793E-09,-3.43209E-03, 7
 6,12, 4, 1.64711E-02, 2.74296E-08, 1.65619E-02, 7
 7, 8, 4,-1.46625E-01, 2.18938E-06,-1.47966E-01, 7
 9,14, 4, 3.84382E-02, 1.45166E-07, 3.81007E-02, 7
10,11, 4, 3.75040E-03, 1.42284E-09, 3.77206E-03, 7
13,14, 4, 2.68015E-03, 7.16759E-10, 2.67724E-03, 7
 4, 4, 1,-3.85035E-01, 1.50222E-05,-3.87585E-01, 8
 5, 5, 1,-6.11909E-02, 3.79757E-07,-6.16244E-02, 8
 6, 6, 1,-9.07751E-02, 8.24734E-07,-9.08149E-02, 8
 9, 9, 1,-2.37795E-01, 5.72166E-06,-2.39200E-01, 8
10,10, 1,-7.28681E-02, 5.32553E-07,-7.29763E-02, 8
13,13, 1,-1.09297E-01, 1.19825E-06,-1.09464E-01, 8
 4, 4, 2, 3.15278E-02, 1.00002E-07, 3.16231E-02, 8
 5, 5, 2,-1.32002E-02, 1.68312E-08,-1.29735E-02, 8
 6, 6, 2,-9.41967E-03, 8.63119E-09,-9.29042E-03, 8
 9, 9, 2,-1.34812E-01, 1.81173E-06,-1.34601E-01, 8
10,10, 2,-4.67829E-02, 2.21174E-07,-4.70291E-02, 8
13,13, 2,-4.72697E-02, 2.21174E-07,-4.70291E-02, 8
 5, 1, 3,-6.48522E-01, 4.13885E-05,-6.43339E-01, 8
 4, 3, 3, 1.64186E-01, 2.66974E-06, 1.63393E-01, 8
 6,12, 3, 6.58237E-02, 4.28080E-07, 6.54278E-02, 8
 7, 8, 3, 1.92954E-01, 3.63090E-06, 1.90549E-01, 8
 9,14, 3, 6.29669E-02, 3.97058E-07, 6.30125E-02, 8
10,11, 3,-5.23928E-02, 2.70933E-07,-5.20512E-02, 8
13,14, 3, 5.89820E-02, 3.47562E-07, 5.89544E-02, 8
 5, 1, 4,-2.92898E-03, 8.56158E-10,-2.92602E-03, 8
 4, 3, 4,-1.37270E-02, 1.87493E-08,-1.36928E-02, 8
 6,12, 4, 1.78186E-02, 3.19081E-08, 1.78628E-02, 8
 7, 8, 4,-1.56089E-01, 2.40958E-06,-1.55228E-01, 8
 9,14, 4, 3.79083E-02, 1.45064E-07, 3.80873E-02, 8
10,11, 4, 8.53471E-04, 7.31595E-11, 8.55333E-04, 8
13,14, 4, 4.91381E-03, 2.35590E-09, 4.85376E-03, 8
 4, 4, 1,-4.15223E-01, 1.72297E-05,-4.15087E-01, 9
 5, 5, 1,-6.60880E-02, 4.35561E-07,-6.59971E-02, 9
 6, 6, 1,-9.78127E-02, 9.45927E-07,-9.72588E-02, 9
 9, 9, 1,-2.57480E-01, 6.56245E-06,-2.56173E-01, 9
10,10, 1,-7.72305E-02, 6.10811E-07,-7.81544E-02, 9
13,13, 1,-1.17839E-01, 1.37432E-06,-1.17232E-01, 9
 4, 4, 2, 3.36337E-02, 1.14697E-07, 3.38669E-02, 9
 5, 5, 2,-1.39416E-02, 1.93044E-08,-1.38940E-02, 9
 6, 6, 2, 1.51547E-02, 2.27743E-08, 1.50911E-02, 9
 9, 9, 2,-1.42811E-01, 2.07796E-06,-1.44151E-01, 9
10,10, 2,-5.03142E-02, 2.53675E-07,-5.03662E-02, 9
13,13, 2,-5.01838E-02, 2.53675E-07,-5.03662E-02, 9
 5, 1, 3,-6.89661E-01, 4.81306E-05,-6.93762E-01, 9
 4, 3, 3, 1.74701E-01, 3.05138E-06, 1.74682E-01, 9
 6,12, 3, 7.03806E-02, 4.95201E-07, 7.03705E-02, 9
 7, 8, 3, 2.02909E-01, 4.16445E-06, 2.04070E-01, 9
 9,14, 3, 6.79792E-02, 4.46097E-07, 6.67905E-02, 9
10,11, 3,-5.62820E-02, 3.20475E-07,-5.66105E-02, 9
13,14, 3, 6.33807E-02, 4.08444E-07, 6.39096E-02, 9
 5, 1, 4, 9.39413E-03, 8.83999E-09, 9.40212E-03, 9
 4, 3, 4,-2.88552E-02, 8.40741E-08,-2.89955E-02, 9
 6,12, 4, 2.01654E-02, 3.92020E-08, 1.97995E-02, 9
 7, 8, 4,-1.68174E-01, 2.75879E-06,-1.66096E-01, 9
 9,14, 4, 3.76440E-02, 1.44688E-07, 3.80379E-02, 9
10,11, 4,-3.49686E-03, 1.22388E-09,-3.49840E-03, 9
13,14, 4, 8.27105E-03, 6.58056E-09, 8.11207E-03, 9
 4, 4, 1,-4.27235E-01, 1.84267E-05,-4.29263E-01,10
 5, 5, 1,-6.82773E-02, 4.65821E-07,-6.82511E-02,10
 6, 6, 1,-1.01894E-01, 1.01164E-06,-1.00580E-01,10
 9, 9, 1,-2.67013E-01, 7.01836E-06,-2.64922E-01,10
10,10, 1,-8.01642E-02, 6.53245E-07,-8.08236E-02,10
13,13, 1,-1.19747E-01, 1.46980E-06,-1.21235E-01,10
 4, 4, 2, 3.48504E-02, 1.22666E-07, 3.50236E-02,10
 5, 5, 2,-1.43262E-02, 2.06453E-08,-1.43685E-02,10
 6, 6, 2, 2.94210E-02, 8.66582E-08, 2.94378E-02,10
 9, 9, 2,-1.49065E-01, 2.22232E-06,-1.49075E-01,10
10,10, 2,-5.16041E-02, 2.71299E-07,-5.20863E-02,10
13,13, 2,-5.24474E-02, 2.71299E-07,-5.20863E-02,10
 5, 1, 3,-7.25005E-01, 5.17993E-05,-7.19717E-01,10
 4, 3, 3, 1.80887E-01, 3.25598E-06, 1.80443E-01,10
 6,12, 3, 7.44287E-02, 5.32348E-07, 7.29621E-02,10
 7, 8, 3, 2.12702E-01, 4.45375E-06, 2.11039E-01,10
 9,14, 3, 6.79046E-02, 4.70850E-07, 6.86185E-02,10
10,11, 3,-6.00742E-02, 3.49189E-07,-5.90922E-02,10
13,14, 3, 6.65896E-02, 4.43398E-07, 6.65881E-02,10
 5, 1, 4, 1.55837E-02, 2.42990E-08, 1.55881E-02,10
 4, 3, 4,-3.74494E-02, 1.41372E-07,-3.75994E-02,10
 6,12, 4, 2.08527E-02, 4.36645E-08, 2.08960E-02,10
 7, 8, 4,-1.65148E-01, 2.83635E-06,-1.68415E-01,10
 9,14, 4, 3.80138E-02, 1.41061E-07, 3.75581E-02,10
10,11, 4,-6.49286E-03, 4.16411E-09,-6.45299E-03,10
13,14, 4, 1.01659E-02, 1.05169E-08, 1.02552E-02,10
 4, 4, 1,-4.45779E-01, 1.97241E-05,-4.44118E-01,11
 5, 5, 1,-7.03731E-02, 4.98620E-07,-7.06131E-02,11
 6, 6, 1,-1.02601E-01, 1.08287E-06,-1.04061E-01,11
 9, 9, 1,-2.76733E-01, 7.51252E-06,-2.74090E-01,11
10,10, 1,-8.56874E-02, 6.99241E-07,-8.36206E-02,11
13,13, 1,-1.26212E-01, 1.57329E-06,-1.25431E-01,11
 4, 4, 2, 3.63159E-02, 1.31302E-07, 3.62357E-02,11
 5, 5, 2,-1.50891E-02, 2.20989E-08,-1.48657E-02,11
 6, 6, 2, 7.58203E-02, 5.64667E-07, 7.51443E-02,11
 9, 9, 2,-1.51065E-01, 2.37880E-06,-1.54234E-01,11
10,10, 2,-5.33400E-02, 2.90401E-07,-5.38889E-02,11
13,13, 2,-5.45696E-02, 2.90401E-07,-5.38889E-02,11
 5, 1, 3,-7.46437E-01, 5.57218E-05,-7.46470E-01,11
 4, 3, 3, 1.83166E-01, 3.44918E-06, 1.85720E-01,11
 6,12, 3, 7.60835E-02, 5.84347E-07, 7.64426E-02,11
 7, 8, 3, 2.21400E-01, 4.76736E-06, 2.18343E-01,11
 9,14, 3, 6.81285E-02, 4.65942E-07, 6.82599E-02,11
10,11, 3,-6.44893E-02, 4.11669E-07,-6.41614E-02,11
13,14, 3, 7.11897E-02, 5.13775E-07, 7.16781E-02,11
 5, 1, 4, 1.59560E-02, 2.48266E-08, 1.57565E-02,11
 4, 3, 4,-5.84634E-02, 3.52215E-07,-5.93477E-02,11
 6,12, 4, 2.41273E-02, 5.68896E-08, 2.38515E-02,11
 7, 8, 4,-1.01764E-01, 1.04935E-06,-1.02438E-01,11
 9,14, 4, 2.82826E-02, 7.88423E-08, 2.80789E-02,11
10,11, 4,-2.31522E-02, 5.50064E-08,-2.34535E-02,11
13,14, 4, 2.13924E-02, 4.61710E-08, 2.14874E-02,11
 4, 4, 1,-4.42761E-01, 2.00135E-05,-4.47365E-01,12
 5, 5, 1,-7.02538E-02, 5.05937E-07,-7.11292E-02,12
 6, 6, 1,-1.05561E-01, 1.09876E-06,-1.04822E-01,12
 9, 9, 1,-2.81644E-01, 7.62276E-06,-2.76093E-01,12
10,10, 1,-8.30823E-02, 7.09501E-07,-8.42319E-02,12
13,13, 1,-1.25744E-01, 1.59638E-06,-1.26348E-01,12
 4, 4, 2, 3.65730E-02, 1.33229E-07, 3.65006E-02,12
 5, 5, 2,-1.48322E-02, 2.24232E-08,-1.49744E-02,12
 6, 6, 2, 7.81920E-02, 6.24676E-07, 7.90365E-02,12
 9, 9, 2,-1.58072E-01, 2.41370E-06,-1.55361E-01,12
10,10, 2,-5.44885E-02, 2.94662E-07,-5.42828E-02,12
13,13, 2,-5.50562E-02, 2.94662E-07,-5.42828E-02,12
 5, 1, 3,-7.54517E-01, 5.66111E-05,-7.52403E-01,12
 4, 3, 3, 1.88613E-01, 3.49751E-06, 1.87016E-01,12
 6,12, 3, 7.79950E-02, 5.93710E-07, 7.70526E-02,12
 7, 8, 3, 2.22140E-01, 4.83731E-06, 2.19939E-01,12
 9,14, 3, 6.79179E-02, 4.71066E-07, 6.86343E-02,12
10,11, 3,-6.47452E-02, 4.19607E-07,-6.47771E-02,12
13,14, 3, 7.18432E-02, 5.23310E-07, 7.23401E-02,12
 5, 1, 4, 1.69175E-02, 2.92466E-08, 1.71016E-02,12
 4, 3, 4,-6.16979E-02, 3.78829E-07,-6.15491E-02,12
 6,12, 4, 2.42956E-02, 5.82545E-08, 2.41360E-02,12
 7, 8, 4,-1.01591E-01, 1.03795E-06,-1.01880E-01,12
 9,14, 4, 2.79817E-02, 7.74028E-08, 2.78214E-02,12
10,11, 4,-2.44985E-02, 5.93483E-08,-2.43615E-02,12
13,14, 4, 2.22016E-02, 4.89946E-08, 2.21347E-02,12
 4, 4, 1,-4.38238E-01, 1.89617E-05,-4.35450E-01,13
 5, 5, 1,-6.89742E-02, 4.79346E-07,-6.92348E-02,13
 6, 6, 1,-1.02696E-01, 1.04101E-06,-1.02030E-01,13
 9, 9, 1,-2.66055E-01, 7.22213E-06,-2.68740E-01,13
10,10, 1,-8.20436E-02, 6.72212E-07,-8.19885E-02,13
13,13, 1,-1.24146E-01, 1.51248E-06,-1.22983E-01,13
 4, 4, 2, 3.55541E-02, 1.26227E-07, 3.55284E-02,13
 5, 5, 2,-1.44961E-02, 2.12448E-08,-1.45756E-02,13
 6, 6, 2, 6.47581E-02, 4.20202E-07, 6.48230E-02,13
 9, 9, 2,-1.53074E-01, 2.28685E-06,-1.51223E-01,13
10,10, 2,-5.35008E-02, 2.79175E-07,-5.28371E-02,13
13,13, 2,-5.23763E-02, 2.79175E-07,-5.28371E-02,13
 5, 1, 3,-7.19011E-01, 5.33813E-05,-7.30625E-01,13
 4, 3, 3, 1.83814E-01, 3.32159E-06, 1.82252E-01,13
 6,12, 3, 7.42724E-02, 5.59741E-07, 7.48158E-02,13
 7, 8, 3, 2.10231E-01, 4.58307E-06, 2.14081E-01,13
 9,14, 3, 6.74451E-02, 4.52350E-07, 6.72569E-02,13
10,11, 3,-6.18505E-02, 3.90891E-07,-6.25213E-02,13
13,14, 3, 6.94797E-02, 4.88818E-07, 6.99155E-02,13
 5, 1, 4, 1.22344E-02, 1.48527E-08, 1.21872E-02,13
 4, 3, 4,-5.32624E-02, 2.86126E-07,-5.34907E-02,13
 6,12, 4, 2.32679E-02, 5.33372E-08, 2.30949E-02,13
 7, 8, 4,-1.03957E-01, 1.07998E-06,-1.03922E-01,13
 9,14, 4, 2.85888E-02, 8.27233E-08, 2.87617E-02,13
10,11, 4,-2.14638E-02, 4.42591E-08,-2.10378E-02,13
13,14, 4, 1.98248E-02, 3.90754E-08, 1.97675E-02,13
 4, 4, 1,-4.39869E-01, 2.01638E-05,-4.49041E-01,14
 5, 5, 1,-7.12789E-02, 5.09736E-07,-7.13958E-02,14
 6, 6, 1,-1.06724E-01, 1.10701E-06,-1.05215E-01,14
 9, 9, 1,-2.75700E-01, 7.67999E-06,-2.77128E-01,14
10,10, 1,-8.32742E-02, 7.14829E-07,-8.45475E-02,14
13,13, 1,-1.26538E-01, 1.60836E-06,-1.26821E-01,14
 4, 4, 2, 3.70302E-02, 1.34229E-07, 3.66373E-02,14
 5, 5, 2,-1.48081E-02, 2.25915E-08,-1.50305E-02,14
 6, 6, 2, 8.07217E-02, 6.56944E-07, 8.10521E-02,14
 9, 9, 2,-1.55010E-01, 2.43183E-06,-1.55943E-01,14
10,10, 2,-5.42331E-02, 2.96875E-07,-5.44862E-02,14
