 4, 4, 1,-3.63248E-01, 1.30055E-05,-3.60632E-01, 1
 5, 5, 1,-5.63744E-02, 3.28775E-07,-5.73389E-02, 1
 6, 6, 1,-8.54723E-02, 7.14016E-07,-8.44994E-02, 1
 9, 9, 1,-2.25422E-01, 4.95354E-06,-2.22566E-01, 1
10,10, 1,-6.81924E-02, 4.61059E-07,-6.79013E-02, 1
13,13, 1,-1.01645E-01, 1.03738E-06,-1.01852E-01, 1
 4, 4, 2, 2.95659E-02, 8.65767E-08, 2.94239E-02, 1
 5, 5, 2,-1.19638E-02, 1.45717E-08,-1.20713E-02, 1
 6, 6, 2,-3.34179E-02, 1.05316E-07,-3.24525E-02, 1
 9, 9, 2,-1.24630E-01, 1.56851E-06,-1.25240E-01, 1
10,10, 2,-4.30840E-02, 1.91482E-07,-4.37586E-02, 1
13,13, 2,-4.39929E-02, 1.91482E-07,-4.37586E-02, 1
 5, 1, 3,-5.98193E-01, 3.52705E-05,-5.93890E-01, 1
 4, 3, 3, 1.56191E-01, 2.31879E-06, 1.52276E-01, 1
 6,12, 3, 6.02683E-02, 3.67255E-07, 6.06016E-02, 1
 7, 8, 3, 1.78871E-01, 3.14346E-06, 1.77298E-01, 1
 9,14, 3, 5.85111E-02, 3.51503E-07, 5.92877E-02, 1
10,11, 3,-4.78456E-02, 2.26685E-07,-4.76115E-02, 1
13,14, 3, 5.44046E-02, 2.93060E-07, 5.41350E-02, 1
 5, 1, 4,-1.47258E-02, 2.14735E-08,-1.46538E-02, 1
 4, 3, 4, 1.05022E-03, 1.13516E-10, 1.06544E-03, 1
 6,12, 4, 1.59569E-02, 2.55713E-08, 1.59910E-02, 1
 7, 8, 4,-1.41040E-01, 2.09637E-06,-1.44789E-01, 1
 9,14, 4, 3.82134E-02, 1.45172E-07, 3.81014E-02, 1
10,11, 4, 4.97102E-03, 2.55014E-09, 5.04990E-03, 1
13,14, 4, 1.71470E-03, 2.97655E-10, 1.72527E-03, 1
 4, 4, 1,-3.45418E-01, 1.19742E-05,-3.46038E-01, 2
 5, 5, 1,-5.55168E-02, 3.02705E-07,-5.50186E-02, 2
 6, 6, 1,-8.10826E-02, 6.57398E-07,-8.10801E-02, 2
 9, 9, 1,-2.14089E-01, 4.56075E-06,-2.13559E-01, 2
10,10, 1,-6.46662E-02, 4.24499E-07,-6.51536E-02, 2
13,13, 1,-9.86152E-02, 9.55124E-07,-9.77304E-02, 2
 4, 4, 2, 2.79700E-02, 7.97116E-08, 2.82332E-02, 2
 5, 5, 2,-1.13516E-02, 1.34162E-08,-1.15828E-02, 2
 6, 6, 2,-4.47074E-02, 1.99770E-07,-4.46957E-02, 2
 9, 9, 2,-1.19899E-01, 1.44414E-06,-1.20172E-01, 2
10,10, 2,-4.19640E-02, 1.76298E-07,-4.19879E-02, 2
13,13, 2,-4.15615E-02, 1.76298E-07,-4.19879E-02, 2
 5, 1, 3,-5.75612E-01, 3.21610E-05,-5.67107E-01, 2
 4, 3, 3, 1.47629E-01, 2.13848E-06, 1.46236E-01, 2
 6,12, 3, 5.81437E-02, 3.36351E-07, 5.79958E-02, 2
 7, 8, 3, 1.70556E-01, 2.89420E-06, 1.70123E-01, 2
 9,14, 3, 5.75508E-02, 3.27893E-07, 5.72620E-02, 2
10,11, 3,-4.52684E-02, 2.04479E-07,-4.52193E-02, 2
13,14, 3, 5.16071E-02, 2.65643E-07, 5.15406E-02, 2
 5, 1, 4,-2.08460E-02, 4.35071E-08,-2.08583E-02, 2
 4, 3, 4, 8.97604E-03, 8.02434E-09, 8.95787E-03, 2
 6,12, 4, 1.50715E-02, 2.24648E-08, 1.49883E-02, 2
 7, 8, 4,-1.38066E-01, 1.93829E-06,-1.39223E-01, 2
 9,14, 4, 3.75768E-02, 1.45123E-07, 3.80950E-02, 2
10,11, 4, 7.24553E-03, 5.31640E-09, 7.29137E-03, 2
13,14, 4, 5.78677E-05, 3.33195E-13, 5.77230E-05, 2
 4, 4, 1,-3.42734E-01, 1.13642E-05,-3.37108E-01, 3
 5, 5, 1,-5.40499E-02, 2.87283E-07,-5.35988E-02, 3
 6, 6, 1,-7.99819E-02, 6.23906E-07,-7.89877E-02, 3
 9, 9, 1,-2.09084E-01, 4.32840E-06,-2.08048E-01, 3
10,10, 1,-6.38489E-02, 4.02873E-07,-6.34723E-02, 3
13,13, 1,-9.59001E-02, 9.06464E-07,-9.52084E-02, 3
 4, 4, 2, 2.73796E-02, 7.56506E-08, 2.75046E-02, 3
 5, 5, 2,-1.12896E-02, 1.27327E-08,-1.12839E-02, 3
 6, 6, 2,-5.21144E-02, 2.71292E-07,-5.20857E-02, 3
 9, 9, 2,-1.16923E-01, 1.37056E-06,-1.17071E-01, 3
10,10, 2,-4.07762E-02, 1.67317E-07,-4.09043E-02, 3
13,13, 2,-4.04591E-02, 1.67317E-07,-4.09043E-02, 3
 5, 1, 3,-5.50392E-01, 3.03286E-05,-5.50714E-01, 3
 4, 3, 3, 1.43727E-01, 2.03155E-06, 1.42532E-01, 3
 6,12, 3, 5.64448E-02, 3.18138E-07, 5.64037E-02, 3
 7, 8, 3, 1.68255E-01, 2.74675E-06, 1.65733E-01, 3
 9,14, 3, 5.58694E-02, 3.13817E-07, 5.60193E-02, 3
10,11, 3,-4.36193E-02, 1.91489E-07,-4.37595E-02, 3
13,14, 3, 5.04683E-02, 2.49581E-07, 4.99581E-02, 3
 5, 1, 4,-2.46180E-02, 6.05403E-08,-2.46049E-02, 3
 4, 3, 4, 1.39450E-02, 1.89160E-08, 1.37535E-02, 3
 6,12, 4, 1.44015E-02, 2.06736E-08, 1.43783E-02, 3
 7, 8, 4,-1.35946E-01, 1.84542E-06,-1.35846E-01, 3
 9,14, 4, 3.73189E-02, 1.45056E-07, 3.80863E-02, 3
10,11, 4, 8.63570E-03, 7.48705E-09, 8.65277E-03, 3
13,14, 4,-9.64924E-04, 9.09481E-11,-9.53667E-04, 3
 4, 4, 1,-3.31632E-01, 1.10598E-05,-3.32562E-01, 4
 5, 5, 1,-5.29945E-02, 2.79588E-07,-5.28761E-02, 4
 6, 6, 1,-7.77281E-02, 6.07193E-07,-7.79226E-02, 4
 9, 9, 1,-2.05230E-01, 4.21245E-06,-2.05243E-01, 4
10,10, 1,-6.29988E-02, 3.92081E-07,-6.26164E-02, 4
13,13, 1,-9.50184E-02, 8.82182E-07,-9.39246E-02, 4
 4, 4, 2, 2.71753E-02, 7.36241E-08, 2.71338E-02, 4
 5, 5, 2,-1.11989E-02, 1.23917E-08,-1.11318E-02, 4
 6, 6, 2,-5.59448E-02, 3.11565E-07,-5.58180E-02, 4
